,Feature,Coefficient,Importance
9566,renal_issue_Not_done|pulm_moderate_Not_done,-6.82968007165775,6.82968007165775
10664,prim_disease_hct_IEA|rheum_issue_Not_done,6.818599715213448,6.818599715213448
15681,gvhd_proph_Cyclophosphamide_alone|donor_related_Related,6.807766017252812,6.807766017252812
21,hla_match_drb1_high,6.755627259293346,6.755627259293346
10682,prim_disease_hct_IEA|donor_related_Multiple_donor__non_UCB_,-6.743995877867374,6.743995877867374
15250,peptic_ulcer_No|gvhd_proph_CSA___MTX____others_not_MMF_FK_,6.723545886515687,6.723545886515687
15832,gvhd_proph_FKalone|donor_related_Unrelated,-6.705176754020459,6.705176754020459
13145,rituximab_Yes|cardiac_Not_done,6.701932320625489,6.701932320625489
589,hla_high_res_8|tbi_status_TBI____Other___cGy__single,-6.687484363073788,6.687484363073788
30,dri_score_N_A___non_malignant_indication,-6.6761367222308285,6.6761367222308285
6596,cyto_score_Normal|cardiac_Not_done,-6.664611316054413,6.664611316054413
15293,peptic_ulcer_No|pulm_moderate_Not_done,-6.629848784887016,6.629848784887016
75,prim_disease_hct_IPA,-6.614868211255247,6.614868211255247
6189,cyto_score_Intermediate|tbi_status_TBI____Other___cGy__single,6.605865447427091,6.605865447427091
14426,obesity_Yes|rheum_issue_Not_done,-6.604932010119444,6.604932010119444
16437,donor_related_Unrelated|cardiac_No,6.59450027623461,6.59450027623461
8324,tbi_status_TBI____Other___cGy__single|race_group_White,6.587556709102502,6.587556709102502
3704,hla_low_res_8|gvhd_proph_CDselect_alone,-6.583394042519881,6.583394042519881
57,arrhythmia_Yes,-6.575736709539424,6.575736709539424
7248,diabetes_No|gvhd_proph_CSA_alone,-6.568229408315874,6.568229408315874
16025,gvhd_proph_TDEPLETION_alone|donor_related_Multiple_donor__non_UCB_,-6.566489075332193,6.566489075332193
157,sex_match_Missing_value,6.55974462881997,6.55974462881997
16420,donor_related_Multiple_donor__non_UCB_|cardiac_No,6.545269222386551,6.545269222386551
3069,hla_match_a_low|gvhd_proph_Missing_value,-6.542839405415097,6.542839405415097
15680,gvhd_proph_Cyclophosphamide_alone|donor_related_Multiple_donor__non_UCB_,6.540269938762101,6.540269938762101
16429,donor_related_Related|cardiac_No,6.538368635258655,6.538368635258655
13419,cyto_score_detail_Not_tested|peptic_ulcer_Not_done,6.522333526587116,6.522333526587116
14631,in_vivo_tcd_No|donor_related_Related,6.513551948769743,6.513551948769743
37,cyto_score_Intermediate,-6.47100016742428,6.47100016742428
3071,hla_match_a_low|gvhd_proph_Other_GVHD_Prophylaxis,-6.45799457453717,6.45799457453717
3074,hla_match_a_low|gvhd_proph_TDEPLETION_alone,-6.457879447799355,6.457879447799355
140,gvhd_proph_Cyclophosphamide_alone,-6.456766093263403,6.456766093263403
3062,hla_match_a_low|gvhd_proph_CSA_alone,-6.449725993645286,6.449725993645286
3068,hla_match_a_low|gvhd_proph_FKalone,-6.421355635317452,6.421355635317452
9873,pulm_severe_Not_done|gvhd_proph_CSA_alone,6.415260914241337,6.415260914241337
14324,obesity_No|pulm_moderate_Not_done,6.414377190582089,6.414377190582089
16085,rheum_issue_Not_done|melphalan_dose_Missing_value,6.406282015196407,6.406282015196407
3063,hla_match_a_low|gvhd_proph_Cyclophosphamide____others,-6.398968297324354,6.398968297324354
15088,hepatic_severe_Yes|cardiac_Not_done,-6.39581421267041,6.39581421267041
8234,tbi_status_TBI____Other___cGy__single|prim_disease_hct_IEA,-6.395455039376587,6.395455039376587
16026,gvhd_proph_TDEPLETION_alone|donor_related_Related,-6.3881406168486725,6.3881406168486725
15941,gvhd_proph_Other_GVHD_Prophylaxis|pulm_moderate_Not_done,-6.376391703928692,6.376391703928692
3065,hla_match_a_low|gvhd_proph_FK__MMF____others,-6.352357387844823,6.352357387844823
5979,psych_disturb_Not_done|prior_tumor_Not_done,6.349841981473472,6.349841981473472
3058,hla_match_a_low|gvhd_proph_CDselect_alone,-6.326914555142437,6.326914555142437
14315,obesity_No|donor_related_Multiple_donor__non_UCB_,-6.32494397461815,6.32494397461815
5591,dri_score_TBD_cytogenetics|pulm_moderate_Not_done,-6.314535209461015,6.314535209461015
3064,hla_match_a_low|gvhd_proph_Cyclophosphamide_alone,-6.311214882392933,6.311214882392933
3066,hla_match_a_low|gvhd_proph_FK__MTX____others_not_MMF_,-6.308238339431159,6.308238339431159
9061,graft_type_Peripheral_blood|rheum_issue_Not_done,6.306963060368606,6.306963060368606
3059,hla_match_a_low|gvhd_proph_CSA___MMF____others_not_FK_,-6.300817944902628,6.300817944902628
168,tce_div_match_Missing_value,-6.275384080680062,6.275384080680062
14348,obesity_Not_done|gvhd_proph_CSA_alone,-6.2708733766386,6.2708733766386
12632,tce_imm_match_Missing_value|donor_related_Multiple_donor__non_UCB_,6.269410014619322,6.269410014619322
8283,tbi_status_TBI____Other___cGy__single|tce_match_GvH_non_permissive,6.2623312158477225,6.2623312158477225
3073,hla_match_a_low|gvhd_proph_TDEPLETION____other,-6.261074397351289,6.261074397351289
14317,obesity_No|donor_related_Unrelated,-6.260427151906798,6.260427151906798
13975,conditioning_intensity_RIC|donor_related_Multiple_donor__non_UCB_,-6.2545549623857335,6.2545549623857335
13667,conditioning_intensity_Missing_value|rheum_issue_Not_done,6.239943647862364,6.239943647862364
114,obesity_No,6.227178941846072,6.227178941846072
6002,psych_disturb_Not_done|rheum_issue_Not_done,-6.226160081299287,6.226160081299287
15248,peptic_ulcer_No|gvhd_proph_CDselect_alone,6.222401768506553,6.222401768506553
3070,hla_match_a_low|gvhd_proph_No_GvHD_Prophylaxis,-6.203505343452096,6.203505343452096
15311,peptic_ulcer_Not_done|gvhd_proph_TDEPLETION____other,6.202153521350798,6.202153521350798
5843,psych_disturb_No|gvhd_proph_CSA_alone,-6.196236153297329,6.196236153297329
4859,dri_score_Missing_value|diabetes_Not_done,-6.1956899843539786,6.1956899843539786
14316,obesity_No|donor_related_Related,-6.181150319433734,6.181150319433734
13976,conditioning_intensity_RIC|donor_related_Related,-6.159351733464225,6.159351733464225
4216,dri_score_High___TED_AML_case__missing_cytogenetics|donor_related_Unrelated,6.142901763088695,6.142901763088695
13977,conditioning_intensity_RIC|donor_related_Unrelated,-6.141683940033074,6.141683940033074
14630,in_vivo_tcd_No|donor_related_Multiple_donor__non_UCB_,6.080329491556945,6.080329491556945
4215,dri_score_High___TED_AML_case__missing_cytogenetics|donor_related_Related,6.0769896046613,6.0769896046613
15977,gvhd_proph_TDEPLETION____other|rheum_issue_Not_done,6.057580105305419,6.057580105305419
16342,hepatic_mild_Not_done|donor_related_Unrelated,-6.053786185358719,6.053786185358719
14984,hepatic_severe_No|pulm_moderate_Not_done,6.022623459556775,6.022623459556775
15260,peptic_ulcer_No|gvhd_proph_No_GvHD_Prophylaxis,5.982413277027521,5.982413277027521
14632,in_vivo_tcd_No|donor_related_Unrelated,5.967128202484205,5.967128202484205
16438,donor_related_Unrelated|cardiac_Not_done,-5.9521873871208175,5.9521873871208175
16074,rheum_issue_Not_done|race_group_White,-5.948451833690262,5.948451833690262
9674,renal_issue_Yes|donor_related_Multiple_donor__non_UCB_,-5.938553566013499,5.938553566013499
11189,prim_disease_hct_MPN|rheum_issue_Not_done,5.901287411923999,5.901287411923999
16324,hepatic_mild_No|donor_related_Multiple_donor__non_UCB_,5.864982740400114,5.864982740400114
12184,cmv_status_posneg|donor_related_Unrelated,-5.853911489127413,5.853911489127413
6020,psych_disturb_Not_done|donor_related_Multiple_donor__non_UCB_,5.8515629724792095,5.8515629724792095
13121,rituximab_Yes|rheum_issue_Not_done,-5.849620702863613,5.849620702863613
6026,psych_disturb_Not_done|cardiac_Not_done,5.81872876803999,5.81872876803999
8959,arrhythmia_Yes|donor_related_Unrelated,5.805339584995386,5.805339584995386
13463,cyto_score_detail_Not_tested|cardiac_Not_done,-5.766122779797074,5.766122779797074
8219,tbi_status_TBI____Other___cGy__single|arrhythmia_Yes,5.763452388662256,5.763452388662256
9636,renal_issue_Yes|peptic_ulcer_Not_done,5.755292830198767,5.755292830198767
11709,prim_disease_hct_SAA|donor_related_Unrelated,-5.751311407289343,5.751311407289343
12183,cmv_status_posneg|donor_related_Related,-5.741155078144601,5.741155078144601
15264,peptic_ulcer_No|gvhd_proph_TDEPLETION_alone,5.73977833254572,5.73977833254572
7089,cyto_score_TBD|obesity_Not_done,5.735645302962149,5.735645302962149
4214,dri_score_High___TED_AML_case__missing_cytogenetics|donor_related_Multiple_donor__non_UCB_,5.733166154313238,5.733166154313238
13451,cyto_score_detail_Not_tested|hepatic_mild_Not_done,5.718389371137714,5.718389371137714
15901,gvhd_proph_No_GvHD_Prophylaxis|donor_related_Unrelated,-5.715751428844246,5.715751428844246
5895,psych_disturb_Not_done|diabetes_Not_done,-5.706829968386791,5.706829968386791
92,tce_imm_match_Missing_value,-5.706547472905299,5.706547472905299
5097,dri_score_N_A___disease_not_classifiable|peptic_ulcer_Not_done,-5.701282000520275,5.701282000520275
4679,dri_score_Low|donor_related_Multiple_donor__non_UCB_,-5.691810298296782,5.691810298296782
14444,obesity_Yes|donor_related_Multiple_donor__non_UCB_,-5.688668896017296,5.688668896017296
11708,prim_disease_hct_SAA|donor_related_Related,-5.685333220794933,5.685333220794933
12071,cmv_status_negpos|rheum_issue_Not_done,5.674857245478735,5.674857245478735
8235,tbi_status_TBI____Other___cGy__single|prim_disease_hct_IIS,5.6510351593071615,5.6510351593071615
12634,tce_imm_match_Missing_value|donor_related_Unrelated,5.650811354808626,5.650811354808626
16325,hepatic_mild_No|donor_related_Related,5.649559246947338,5.649559246947338
8958,arrhythmia_Yes|donor_related_Related,5.6466636245504676,5.6466636245504676
15258,peptic_ulcer_No|gvhd_proph_FKalone,5.643736978604668,5.643736978604668
13139,rituximab_Yes|donor_related_Multiple_donor__non_UCB_,5.633960332563913,5.633960332563913
13141,rituximab_Yes|donor_related_Unrelated,5.633053421619696,5.633053421619696
82,prim_disease_hct_SAA,5.631406272448991,5.631406272448991
9502,renal_issue_Not_done|obesity_Not_done,-5.6257010762383635,5.6257010762383635
15388,peptic_ulcer_Yes|pulm_moderate_Not_done,-5.616262964898768,5.616262964898768
12983,tce_imm_match_P_P|pulm_moderate_Not_done,5.615657930034699,5.615657930034699
6751,cyto_score_Other|tbi_status_TBI____Other___cGy__single,5.607221429022605,5.607221429022605
14446,obesity_Yes|donor_related_Unrelated,-5.606890526565585,5.606890526565585
16326,hepatic_mild_No|donor_related_Unrelated,5.598464670759269,5.598464670759269
12182,cmv_status_posneg|donor_related_Multiple_donor__non_UCB_,-5.596761055513985,5.596761055513985
13202,prod_type_PB|rheum_issue_Not_done,-5.588526986818624,5.588526986818624
8296,tbi_status_TBI____Other___cGy__single|gvhd_proph_CDselect_alone,5.5849135948152115,5.5849135948152115
8295,tbi_status_TBI____Other___cGy__single|peptic_ulcer_Yes,5.584913594769859,5.584913594769859
15472,gvhd_proph_CSA___MMF____others_not_FK_|donor_related_Unrelated,5.584735460479515,5.584735460479515
11213,prim_disease_hct_MPN|cardiac_Not_done,-5.578189355310034,5.578189355310034
8244,tbi_status_TBI____Other___cGy__single|prim_disease_hct_SAA,-5.570424358009369,5.570424358009369
15135,prior_tumor_No|donor_related_Related,5.5680637930158134,5.5680637930158134
6021,psych_disturb_Not_done|donor_related_Related,5.5493056176436255,5.5493056176436255
16230,race_group_Asian|donor_related_Related,-5.547645360993679,5.547645360993679
3060,hla_match_a_low|gvhd_proph_CSA___MTX____others_not_MMF_FK_,-5.538822373543677,5.538822373543677
3239,hla_match_b_high|rheum_issue_Not_done,-5.532570519073308,5.532570519073308
12633,tce_imm_match_Missing_value|donor_related_Related,5.521355598945533,5.521355598945533
13140,rituximab_Yes|donor_related_Related,5.507601458503631,5.507601458503631
14445,obesity_Yes|donor_related_Related,-5.505934615947997,5.505934615947997
13444,cyto_score_detail_Not_tested|sex_match_Missing_value,-5.499963145017306,5.499963145017306
6022,psych_disturb_Not_done|donor_related_Unrelated,5.499566510245774,5.499566510245774
9867,pulm_severe_Not_done|peptic_ulcer_Not_done,-5.472216020400461,5.472216020400461
15254,peptic_ulcer_No|gvhd_proph_Cyclophosphamide_alone,5.467689366753247,5.467689366753247
16231,race_group_Asian|donor_related_Unrelated,-5.464085905315427,5.464085905315427
6779,cyto_score_Other|prim_disease_hct_Other_leukemia,5.459707247285652,5.459707247285652
14380,obesity_Not_done|donor_related_Multiple_donor__non_UCB_,5.4564552196564575,5.4564552196564575
72,prim_disease_hct_IEA,5.454459206284762,5.454459206284762
9024,graft_type_Peripheral_blood|obesity_Not_done,5.450115414351075,5.450115414351075
5141,dri_score_N_A___disease_not_classifiable|cardiac_Not_done,-5.449769806829534,5.449769806829534
15261,peptic_ulcer_No|gvhd_proph_Other_GVHD_Prophylaxis,5.4466280691044435,5.4466280691044435
15136,prior_tumor_No|donor_related_Unrelated,5.439047427389263,5.439047427389263
15253,peptic_ulcer_No|gvhd_proph_Cyclophosphamide____others,5.436856601705892,5.436856601705892
8323,tbi_status_TBI____Other___cGy__single|race_group_Native_Hawaiian_or_other_Pacific_Islander,5.428033514975749,5.428033514975749
15259,peptic_ulcer_No|gvhd_proph_Missing_value,5.408564593853908,5.408564593853908
14406,obesity_Yes|peptic_ulcer_Not_done,-5.403992551045076,5.403992551045076
4680,dri_score_Low|donor_related_Related,-5.398100706115788,5.398100706115788
13165,prod_type_PB|obesity_Not_done,-5.396858282932104,5.396858282932104
15255,peptic_ulcer_No|gvhd_proph_FK__MMF____others,5.3965667349791735,5.3965667349791735
16396,tce_div_match_Missing_value|donor_related_Unrelated,5.392501297338346,5.392501297338346
15932,gvhd_proph_Other_GVHD_Prophylaxis|donor_related_Multiple_donor__non_UCB_,5.382994215956475,5.382994215956475
4681,dri_score_Low|donor_related_Unrelated,-5.380883816476144,5.380883816476144
9320,vent_hist_Yes|donor_related_Multiple_donor__non_UCB_,5.3783720049280355,5.3783720049280355
89,tce_imm_match_G_G,-5.378018729518167,5.378018729518167
17,hla_match_b_high,5.376704687553815,5.376704687553815
115,obesity_Not_done,-5.370883396847567,5.370883396847567
15933,gvhd_proph_Other_GVHD_Prophylaxis|donor_related_Related,5.3664155138055785,5.3664155138055785
13791,conditioning_intensity_N_A__F_pre_TED__not_submitted|prior_tumor_Not_done,5.365049452595996,5.365049452595996
7796,tbi_status_TBI_Other_LesserEqualcGY|rheum_issue_Not_done,5.358064895551585,5.358064895551585
6019,psych_disturb_Not_done|tce_div_match_Permissive_mismatched,5.341209547160596,5.341209547160596
5287,dri_score_N_A___non_malignant_indication|donor_related_Unrelated,5.3393619501695255,5.3393619501695255
15256,peptic_ulcer_No|gvhd_proph_FK__MTX____others_not_MMF_,5.339309839306561,5.339309839306561
11716,prim_disease_hct_SAA|pulm_moderate_Not_done,-5.3312847322063,5.3312847322063
109,conditioning_intensity_RIC,5.328917561282571,5.328917561282571
16395,tce_div_match_Missing_value|donor_related_Related,5.326096496829131,5.326096496829131
15249,peptic_ulcer_No|gvhd_proph_CSA___MMF____others_not_FK_,5.325443474604066,5.325443474604066
4096,dri_score_High___TED_AML_case__missing_cytogenetics|tbi_status_TBI____Other___cGy__single,-5.316546329893982,5.316546329893982
11997,cmv_status_negneg|donor_related_Unrelated,-5.3080172561631915,5.3080172561631915
9765,pulm_severe_No|gvhd_proph_Missing_value,5.295529749526021,5.295529749526021
5286,dri_score_N_A___non_malignant_indication|donor_related_Related,5.29495641191275,5.29495641191275
9321,vent_hist_Yes|donor_related_Related,5.293851699834515,5.293851699834515
12641,tce_imm_match_Missing_value|pulm_moderate_Not_done,5.286166726633756,5.286166726633756
4947,dri_score_Missing_value|peptic_ulcer_Yes,5.283080938135814,5.283080938135814
16378,tce_div_match_GvH_non_permissive|pulm_moderate_Not_done,-5.275329075411739,5.275329075411739
8274,tbi_status_TBI____Other___cGy__single|ethnicity_Non_resident_of_the_U_S_,-5.263296373513055,5.263296373513055
14991,hepatic_severe_Not_done|peptic_ulcer_Not_done,-5.247801266933028,5.247801266933028
15134,prior_tumor_No|donor_related_Multiple_donor__non_UCB_,5.245429581702124,5.245429581702124
16229,race_group_Asian|donor_related_Multiple_donor__non_UCB_,-5.243096713704418,5.243096713704418
14108,ethnicity_Missing_value|hepatic_mild_Not_done,-5.2381126624908845,5.2381126624908845
14612,in_vivo_tcd_No|rheum_issue_Not_done,5.236450875235227,5.236450875235227
16092,rheum_issue_Not_done|pulm_moderate_Yes,5.227679399879146,5.227679399879146
8957,arrhythmia_Yes|donor_related_Multiple_donor__non_UCB_,5.227626925261911,5.227626925261911
5285,dri_score_N_A___non_malignant_indication|donor_related_Multiple_donor__non_UCB_,5.224685652716558,5.224685652716558
4979,dri_score_Missing_value|hepatic_mild_Yes,-5.219862192671992,5.219862192671992
9206,vent_hist_No|cardiac_Not_done,5.204859026344614,5.204859026344614
10853,prim_disease_hct_IMD|prior_tumor_No,5.204655146968833,5.204655146968833
4507,dri_score_Intermediate___TED_AML_case__missing_cytogenetics|rheum_issue_Not_done,-5.1962247926984055,5.1962247926984055
9868,pulm_severe_Not_done|peptic_ulcer_Yes,5.195708956037523,5.195708956037523
10245,prim_disease_hct_AML|donor_related_Related,-5.183058731958131,5.183058731958131
9508,renal_issue_Not_done|tce_match_GvH_non_permissive,5.162287974145314,5.162287974145314
9857,pulm_severe_Not_done|tce_match_HvG_non_permissive,5.161583980669639,5.161583980669639
15307,peptic_ulcer_Not_done|gvhd_proph_Missing_value,-5.150724245080299,5.150724245080299
128,prior_tumor_No,-5.144915539063906,5.144915539063906
